state,player,mcts_distribution
"[[[0. 0. 0. 1.]
  [0. 1. 0. 0.]
  [0. 0. 0. 1.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 1.]
  [0. 1. 1. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.2), ('0001', 0.2), ('0002', 0.2), ('0100', 0.2), ('0102', 0.2), ('0200', 0.0), ('0301', 0.0), ('0302', 0.0), ('0303', 0.0)]"
"[[[0. 0. 0. 1.]
  [0. 1. 0. 0.]
  [0. 0. 0. 1.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 1. 1.]
  [0. 1. 1. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.09090909090909091), ('0001', 0.09090909090909091), ('0002', 0.045454545454545456), ('0100', 0.045454545454545456), ('0200', 0.4090909090909091), ('0301', 0.09090909090909091), ('0302', 0.13636363636363635), ('0303', 0.09090909090909091)]"
"[[[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 1. 1. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.1111111111111111), ('0001', 0.15151515151515152), ('0002', 0.09090909090909091), ('0100', 0.06060606060606061), ('0101', 0.06060606060606061), ('0102', 0.06060606060606061), ('0103', 0.020202020202020204), ('0200', 0.020202020202020204), ('0203', 0.1919191919191919), ('0301', 0.020202020202020204), ('0302', 0.06060606060606061), ('0303', 0.15151515151515152)]"
"[[[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 1.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 1. 1. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.02857142857142857), ('0001', 0.02857142857142857), ('0002', 0.05714285714285714), ('0100', 0.2), ('0101', 0.02857142857142857), ('0102', 0.02857142857142857), ('0103', 0.35714285714285715), ('0200', 0.11428571428571428), ('0301', 0.07142857142857142), ('0302', 0.05714285714285714), ('0303', 0.02857142857142857)]"
"[[[0. 0. 1. 0.]
  [1. 0. 1. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [0. 0. 1. 0.]]]",-1,"[('0000', 0.045454545454545456), ('0001', 0.045454545454545456), ('0101', 0.045454545454545456), ('0103', 0.045454545454545456), ('0201', 0.45454545454545453), ('0202', 0.22727272727272727), ('0203', 0.045454545454545456), ('0301', 0.045454545454545456), ('0303', 0.045454545454545456)]"
"[[[0. 0. 1. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.08080808080808081), ('0001', 0.12121212121212122), ('0100', 0.04040404040404041), ('0101', 0.16161616161616163), ('0102', 0.1414141414141414), ('0103', 0.020202020202020204), ('0200', 0.20202020202020202), ('0201', 0.09090909090909091), ('0202', 0.020202020202020204), ('0203', 0.04040404040404041), ('0301', 0.04040404040404041), ('0302', 0.020202020202020204), ('0303', 0.020202020202020204)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.09090909090909091), ('0001', 0.020202020202020204), ('0002', 0.06060606060606061), ('0003', 0.18181818181818182), ('0100', 0.04040404040404041), ('0101', 0.020202020202020204), ('0102', 0.020202020202020204), ('0103', 0.09090909090909091), ('0200', 0.10101010101010101), ('0201', 0.050505050505050504), ('0202', 0.09090909090909091), ('0203', 0.050505050505050504), ('0301', 0.04040404040404041), ('0302', 0.06060606060606061), ('0303', 0.08080808080808081)]"
"[[[0. 0. 1. 0.]
  [1. 0. 1. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [1. 1. 0. 0.]
  [0. 0. 1. 0.]]]",1,"[('0000', 0.06382978723404255), ('0001', 0.06382978723404255), ('0101', 0.06382978723404255), ('0103', 0.1276595744680851), ('0202', 0.425531914893617), ('0203', 0.06382978723404255), ('0301', 0.1276595744680851), ('0303', 0.06382978723404255)]"
"[[[0. 0. 1. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.06741573033707865), ('0001', 0.02247191011235955), ('0100', 0.0898876404494382), ('0101', 0.0898876404494382), ('0102', 0.21348314606741572), ('0103', 0.10112359550561797), ('0201', 0.16853932584269662), ('0202', 0.06741573033707865), ('0203', 0.02247191011235955), ('0301', 0.033707865168539325), ('0302', 0.0898876404494382), ('0303', 0.033707865168539325)]"
"[[[0. 0. 1. 0.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [0. 0. 1. 0.]]]",1,"[('0000', 0.2), ('0001', 0.2), ('0100', 0.2), ('0101', 0.2), ('0103', 0.2), ('0201', 0.0), ('0202', 0.0), ('0203', 0.0), ('0301', 0.0), ('0303', 0.0)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.06060606060606061), ('0001', 0.06060606060606061), ('0002', 0.15151515151515152), ('0100', 0.06060606060606061), ('0101', 0.020202020202020204), ('0102', 0.020202020202020204), ('0103', 0.06060606060606061), ('0200', 0.1111111111111111), ('0201', 0.050505050505050504), ('0202', 0.09090909090909091), ('0203', 0.1111111111111111), ('0301', 0.050505050505050504), ('0302', 0.050505050505050504), ('0303', 0.10101010101010101)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.030303030303030304), ('0001', 0.020202020202020204), ('0002', 0.050505050505050504), ('0003', 0.030303030303030304), ('0100', 0.09090909090909091), ('0101', 0.13131313131313133), ('0102', 0.050505050505050504), ('0103', 0.06060606060606061), ('0200', 0.06060606060606061), ('0201', 0.06060606060606061), ('0202', 0.12121212121212122), ('0203', 0.030303030303030304), ('0300', 0.15151515151515152), ('0301', 0.0707070707070707), ('0302', 0.020202020202020204), ('0303', 0.020202020202020204)]"
"[[[0. 0. 1. 0.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.038461538461538464), ('0001', 0.038461538461538464), ('0100', 0.038461538461538464), ('0101', 0.038461538461538464), ('0103', 0.19230769230769232), ('0201', 0.11538461538461539), ('0202', 0.038461538461538464), ('0203', 0.038461538461538464), ('0301', 0.19230769230769232), ('0302', 0.23076923076923078), ('0303', 0.038461538461538464)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.12121212121212122), ('0001', 0.1919191919191919), ('0002', 0.030303030303030304), ('0003', 0.020202020202020204), ('0100', 0.050505050505050504), ('0101', 0.030303030303030304), ('0102', 0.020202020202020204), ('0200', 0.030303030303030304), ('0201', 0.050505050505050504), ('0202', 0.13131313131313133), ('0203', 0.1414141414141414), ('0300', 0.030303030303030304), ('0301', 0.020202020202020204), ('0302', 0.030303030303030304), ('0303', 0.10101010101010101)]"
"[[[0. 0. 1. 0.]
  [1. 0. 1. 1.]
  [0. 0. 1. 0.]
  [1. 0. 0. 1.]]

 [[0. 1. 0. 1.]
  [0. 0. 0. 0.]
  [1. 1. 0. 0.]
  [0. 1. 1. 0.]]]",-1,"[('0000', 0.5), ('0101', 0.5), ('0203', 0.0)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.06060606060606061), ('0002', 0.08080808080808081), ('0003', 0.21212121212121213), ('0100', 0.030303030303030304), ('0101', 0.15151515151515152), ('0102', 0.13131313131313133), ('0200', 0.020202020202020204), ('0201', 0.13131313131313133), ('0202', 0.020202020202020204), ('0203', 0.030303030303030304), ('0300', 0.020202020202020204), ('0301', 0.050505050505050504), ('0302', 0.030303030303030304), ('0303', 0.030303030303030304)]"
"[[[0. 0. 1. 0.]
  [1. 0. 1. 0.]
  [0. 0. 1. 0.]
  [1. 0. 0. 1.]]

 [[0. 1. 0. 1.]
  [0. 0. 0. 0.]
  [1. 1. 0. 0.]
  [0. 1. 1. 0.]]]",1,"[('0000', 0.3333333333333333), ('0101', 0.3333333333333333), ('0103', 0.3333333333333333), ('0203', 0.0)]"
"[[[0. 0. 1. 0.]
  [1. 0. 1. 0.]
  [0. 0. 1. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [1. 1. 0. 0.]
  [0. 1. 1. 0.]]]",1,"[('0000', 0.08333333333333333), ('0001', 0.3333333333333333), ('0101', 0.08333333333333333), ('0103', 0.08333333333333333), ('0203', 0.08333333333333333), ('0303', 0.3333333333333333)]"
"[[[0. 0. 1. 0.]
  [1. 0. 1. 1.]
  [0. 0. 1. 0.]
  [1. 0. 0. 1.]]

 [[1. 1. 0. 1.]
  [0. 0. 0. 0.]
  [1. 1. 0. 0.]
  [0. 1. 1. 0.]]]",1,"[('0101', 1.0), ('0203', 0.0)]"
"[[[0. 0. 1. 0.]
  [1. 0. 1. 0.]
  [0. 0. 1. 0.]
  [1. 0. 0. 1.]]

 [[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [1. 1. 0. 0.]
  [0. 1. 1. 0.]]]",-1,"[('0000', 0.25), ('0001', 0.25), ('0101', 0.25), ('0103', 0.25), ('0203', 0.0)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.0707070707070707), ('0001', 0.020202020202020204), ('0002', 0.0707070707070707), ('0003', 0.020202020202020204), ('0100', 0.050505050505050504), ('0101', 0.020202020202020204), ('0102', 0.08080808080808081), ('0103', 0.13131313131313133), ('0200', 0.1111111111111111), ('0201', 0.050505050505050504), ('0202', 0.020202020202020204), ('0203', 0.08080808080808081), ('0300', 0.0707070707070707), ('0301', 0.1111111111111111), ('0302', 0.0707070707070707), ('0303', 0.020202020202020204)]"
"[[[0. 0. 1. 0.]
  [1. 0. 1. 0.]
  [0. 0. 1. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [1. 1. 0. 0.]
  [0. 0. 1. 0.]]]",-1,"[('0000', 0.15789473684210525), ('0001', 0.05263157894736842), ('0101', 0.05263157894736842), ('0103', 0.05263157894736842), ('0203', 0.2631578947368421), ('0301', 0.3684210526315789), ('0303', 0.05263157894736842)]"
"[[[0. 0. 0. 1.]
  [0. 0. 0. 1.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]]

 [[0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 1.]
  [0. 1. 0. 0.]]]",1,"[('0000', 0.125), ('0002', 0.125), ('0100', 0.125), ('0101', 0.125), ('0102', 0.125), ('0200', 0.125), ('0201', 0.125), ('0300', 0.125), ('0302', 0.0), ('0303', 0.0)]"
"[[[0. 0. 0. 1.]
  [0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.050505050505050504), ('0002', 0.050505050505050504), ('0100', 0.050505050505050504), ('0101', 0.030303030303030304), ('0102', 0.030303030303030304), ('0200', 0.030303030303030304), ('0201', 0.2222222222222222), ('0202', 0.050505050505050504), ('0203', 0.2828282828282828), ('0300', 0.030303030303030304), ('0301', 0.030303030303030304), ('0302', 0.1111111111111111), ('0303', 0.030303030303030304)]"
"[[[0. 0. 0. 1.]
  [0. 1. 0. 1.]
  [0. 0. 1. 0.]
  [1. 0. 0. 0.]]

 [[0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 1. 0. 1.]
  [0. 1. 0. 0.]]]",-1,"[('0000', 0.05), ('0002', 0.2), ('0100', 0.25), ('0102', 0.2), ('0200', 0.2), ('0302', 0.05), ('0303', 0.05)]"
"[[[0. 0. 0. 1.]
  [0. 1. 1. 1.]
  [0. 0. 1. 0.]
  [1. 0. 0. 0.]]

 [[0. 1. 0. 0.]
  [1. 0. 0. 0.]
  [0. 1. 0. 1.]
  [0. 1. 0. 0.]]]",-1,"[('0000', 0.3333333333333333), ('0002', 0.16666666666666666), ('0200', 0.16666666666666666), ('0302', 0.16666666666666666), ('0303', 0.16666666666666666)]"
"[[[0. 0. 0. 1.]
  [0. 0. 0. 1.]
  [0. 0. 1. 0.]
  [1. 0. 0. 0.]]

 [[0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 1.]
  [0. 1. 0. 0.]]]",-1,"[('0000', 0.058823529411764705), ('0002', 0.058823529411764705), ('0100', 0.058823529411764705), ('0101', 0.058823529411764705), ('0102', 0.17647058823529413), ('0200', 0.058823529411764705), ('0201', 0.4117647058823529), ('0302', 0.058823529411764705), ('0303', 0.058823529411764705)]"
"[[[0. 0. 0. 1.]
  [0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 1.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.06060606060606061), ('0002', 0.04040404040404041), ('0100', 0.020202020202020204), ('0101', 0.06060606060606061), ('0102', 0.09090909090909091), ('0200', 0.020202020202020204), ('0201', 0.06060606060606061), ('0202', 0.41414141414141414), ('0300', 0.08080808080808081), ('0301', 0.050505050505050504), ('0302', 0.04040404040404041), ('0303', 0.06060606060606061)]"
"[[[0. 0. 0. 1.]
  [0. 0. 0. 1.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]]

 [[0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 1.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.18604651162790697), ('0002', 0.046511627906976744), ('0100', 0.046511627906976744), ('0101', 0.09302325581395349), ('0102', 0.046511627906976744), ('0200', 0.09302325581395349), ('0201', 0.046511627906976744), ('0300', 0.046511627906976744), ('0301', 0.20930232558139536), ('0302', 0.13953488372093023), ('0303', 0.046511627906976744)]"
"[[[0. 0. 0. 1.]
  [0. 0. 0. 1.]
  [0. 0. 1. 0.]
  [1. 0. 0. 0.]]

 [[0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 1. 0. 1.]
  [0. 1. 0. 0.]]]",1,"[('0000', 0.16666666666666666), ('0002', 0.16666666666666666), ('0100', 0.16666666666666666), ('0101', 0.16666666666666666), ('0102', 0.16666666666666666), ('0200', 0.16666666666666666), ('0302', 0.0), ('0303', 0.0)]"
"[[[0. 0. 0. 1.]
  [0. 1. 0. 1.]
  [0. 0. 1. 0.]
  [1. 0. 0. 0.]]

 [[0. 1. 0. 0.]
  [1. 0. 0. 0.]
  [0. 1. 0. 1.]
  [0. 1. 0. 0.]]]",1,"[('0000', 0.25), ('0002', 0.25), ('0102', 0.25), ('0200', 0.25), ('0302', 0.0), ('0303', 0.0)]"
"[[[0. 0. 0. 1.]
  [0. 1. 1. 1.]
  [0. 0. 1. 0.]
  [1. 0. 0. 0.]]

 [[1. 1. 0. 0.]
  [1. 0. 0. 0.]
  [0. 1. 0. 1.]
  [0. 1. 0. 0.]]]",1,"[('0002', 1.0), ('0200', 0.0), ('0302', 0.0), ('0303', 0.0)]"
"[[[0. 0. 1. 1.]
  [0. 1. 1. 1.]
  [0. 0. 1. 0.]
  [1. 0. 0. 0.]]

 [[1. 1. 0. 0.]
  [1. 0. 0. 0.]
  [0. 1. 0. 1.]
  [0. 1. 0. 0.]]]",-1,"[('0200', 0.3333333333333333), ('0302', 0.3333333333333333), ('0303', 0.3333333333333333)]"
"[[[0. 0. 0. 0.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]
  [0. 1. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 1. 0.]
  [1. 0. 0. 0.]]]",1,"[('0000', 0.04411764705882353), ('0001', 0.029411764705882353), ('0002', 0.1323529411764706), ('0003', 0.04411764705882353), ('0100', 0.04411764705882353), ('0101', 0.11764705882352941), ('0103', 0.04411764705882353), ('0200', 0.029411764705882353), ('0201', 0.36764705882352944), ('0203', 0.08823529411764706), ('0302', 0.014705882352941176), ('0303', 0.04411764705882353)]"
"[[[1. 0. 0. 0.]
  [0. 0. 1. 0.]
  [0. 1. 0. 0.]
  [0. 1. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 1. 0.]
  [1. 0. 0. 0.]]]",-1,"[('0001', 0.1111111111111111), ('0002', 0.1111111111111111), ('0003', 0.1111111111111111), ('0100', 0.1111111111111111), ('0103', 0.1111111111111111), ('0200', 0.1111111111111111), ('0203', 0.1111111111111111), ('0302', 0.1111111111111111), ('0303', 0.1111111111111111)]"
"[[[0. 0. 0. 0.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.020202020202020204), ('0001', 0.020202020202020204), ('0002', 0.13131313131313133), ('0003', 0.13131313131313133), ('0100', 0.020202020202020204), ('0101', 0.050505050505050504), ('0103', 0.020202020202020204), ('0200', 0.050505050505050504), ('0201', 0.12121212121212122), ('0202', 0.10101010101010101), ('0203', 0.050505050505050504), ('0300', 0.16161616161616163), ('0301', 0.08080808080808081), ('0302', 0.020202020202020204), ('0303', 0.020202020202020204)]"
"[[[0. 0. 0. 0.]
  [0. 0. 1. 0.]
  [0. 1. 0. 0.]
  [0. 1. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 1. 0.]
  [1. 0. 0. 0.]]]",-1,"[('0000', 0.07692307692307693), ('0001', 0.07692307692307693), ('0002', 0.07692307692307693), ('0003', 0.07692307692307693), ('0100', 0.07692307692307693), ('0101', 0.23076923076923078), ('0103', 0.07692307692307693), ('0200', 0.07692307692307693), ('0203', 0.07692307692307693), ('0302', 0.07692307692307693), ('0303', 0.07692307692307693)]"
"[[[0. 0. 0. 0.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]]",1,"[('0000', 0.08080808080808081), ('0001', 0.06060606060606061), ('0002', 0.10101010101010101), ('0003', 0.09090909090909091), ('0100', 0.020202020202020204), ('0101', 0.020202020202020204), ('0103', 0.0707070707070707), ('0200', 0.09090909090909091), ('0201', 0.06060606060606061), ('0202', 0.04040404040404041), ('0203', 0.020202020202020204), ('0301', 0.15151515151515152), ('0302', 0.1111111111111111), ('0303', 0.08080808080808081)]"
"[[[0. 0. 0. 0.]
  [0. 0. 1. 0.]
  [0. 1. 0. 0.]
  [0. 1. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 1. 0.]
  [1. 0. 0. 0.]]]",1,"[('0000', 0.5), ('0001', 0.5), ('0002', 0.0), ('0003', 0.0), ('0100', 0.0), ('0103', 0.0), ('0200', 0.0), ('0203', 0.0), ('0302', 0.0), ('0303', 0.0)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.10101010101010101), ('0001', 0.020202020202020204), ('0002', 0.020202020202020204), ('0003', 0.030303030303030304), ('0100', 0.020202020202020204), ('0101', 0.020202020202020204), ('0102', 0.20202020202020202), ('0103', 0.13131313131313133), ('0200', 0.020202020202020204), ('0201', 0.020202020202020204), ('0202', 0.1414141414141414), ('0203', 0.09090909090909091), ('0300', 0.020202020202020204), ('0301', 0.020202020202020204), ('0302', 0.12121212121212122), ('0303', 0.020202020202020204)]"
"[[[0. 0. 0. 0.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]
  [0. 1. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]]",-1,"[('0000', 0.0707070707070707), ('0001', 0.10101010101010101), ('0002', 0.050505050505050504), ('0003', 0.10101010101010101), ('0100', 0.08080808080808081), ('0101', 0.020202020202020204), ('0103', 0.020202020202020204), ('0200', 0.020202020202020204), ('0201', 0.15151515151515152), ('0202', 0.18181818181818182), ('0203', 0.08080808080808081), ('0302', 0.020202020202020204), ('0303', 0.10101010101010101)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 1. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.020202020202020204), ('0001', 0.020202020202020204), ('0002', 0.0707070707070707), ('0003', 0.08080808080808081), ('0100', 0.10101010101010101), ('0101', 0.020202020202020204), ('0102', 0.10101010101010101), ('0103', 0.020202020202020204), ('0200', 0.25252525252525254), ('0202', 0.04040404040404041), ('0203', 0.0707070707070707), ('0300', 0.1111111111111111), ('0302', 0.050505050505050504), ('0303', 0.04040404040404041)]"
"[[[1. 0. 0. 0.]
  [0. 0. 1. 0.]
  [0. 1. 0. 0.]
  [0. 1. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 1. 1.]
  [1. 0. 0. 0.]]]",1,"[('0001', 1.0), ('0002', 0.0), ('0003', 0.0), ('0100', 0.0), ('0103', 0.0), ('0200', 0.0), ('0302', 0.0), ('0303', 0.0)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 1. 0.]
  [0. 1. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.030303030303030304), ('0001', 0.15151515151515152), ('0002', 0.1717171717171717), ('0003', 0.1717171717171717), ('0100', 0.0707070707070707), ('0102', 0.0707070707070707), ('0103', 0.0707070707070707), ('0203', 0.020202020202020204), ('0300', 0.020202020202020204), ('0302', 0.15151515151515152), ('0303', 0.0707070707070707)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.020202020202020204), ('0001', 0.020202020202020204), ('0002', 0.020202020202020204), ('0003', 0.06060606060606061), ('0100', 0.09090909090909091), ('0101', 0.050505050505050504), ('0102', 0.04040404040404041), ('0103', 0.050505050505050504), ('0200', 0.06060606060606061), ('0201', 0.020202020202020204), ('0202', 0.09090909090909091), ('0203', 0.1414141414141414), ('0300', 0.04040404040404041), ('0301', 0.2222222222222222), ('0302', 0.050505050505050504), ('0303', 0.020202020202020204)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 1. 0.]
  [0. 1. 0. 0.]]

 [[0. 0. 0. 1.]
  [0. 1. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.15151515151515152), ('0001', 0.12121212121212122), ('0002', 0.030303030303030304), ('0100', 0.26262626262626265), ('0102', 0.1111111111111111), ('0103', 0.08080808080808081), ('0203', 0.030303030303030304), ('0300', 0.1111111111111111), ('0302', 0.050505050505050504), ('0303', 0.050505050505050504)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 1. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.1414141414141414), ('0001', 0.08080808080808081), ('0002', 0.04040404040404041), ('0003', 0.030303030303030304), ('0100', 0.1414141414141414), ('0101', 0.1414141414141414), ('0102', 0.020202020202020204), ('0103', 0.050505050505050504), ('0200', 0.020202020202020204), ('0201', 0.15151515151515152), ('0202', 0.030303030303030304), ('0203', 0.06060606060606061), ('0300', 0.030303030303030304), ('0302', 0.030303030303030304), ('0303', 0.030303030303030304)]"
"[[[1. 1. 0. 0.]
  [0. 0. 1. 0.]
  [0. 1. 0. 0.]
  [0. 1. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 1. 1.]
  [1. 0. 0. 0.]]]",-1,"[('0002', 0.14285714285714285), ('0003', 0.14285714285714285), ('0100', 0.14285714285714285), ('0103', 0.14285714285714285), ('0200', 0.14285714285714285), ('0302', 0.14285714285714285), ('0303', 0.14285714285714285)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [0. 1. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.0707070707070707), ('0001', 0.08080808080808081), ('0002', 0.06060606060606061), ('0003', 0.12121212121212122), ('0100', 0.09090909090909091), ('0101', 0.12121212121212122), ('0102', 0.08080808080808081), ('0103', 0.0707070707070707), ('0202', 0.10101010101010101), ('0203', 0.06060606060606061), ('0300', 0.10101010101010101), ('0302', 0.030303030303030304), ('0303', 0.010101010101010102)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [0. 1. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.09090909090909091), ('0001', 0.0707070707070707), ('0002', 0.10101010101010101), ('0003', 0.12121212121212122), ('0100', 0.050505050505050504), ('0102', 0.0707070707070707), ('0103', 0.10101010101010101), ('0202', 0.1414141414141414), ('0203', 0.030303030303030304), ('0300', 0.0707070707070707), ('0302', 0.0707070707070707), ('0303', 0.08080808080808081)]"
