state,player,mcts_distribution
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",-1,"[('0000', 0.021021021021021023), ('0001', 0.009009009009009009), ('0002', 0.05205205205205205), ('0003', 0.03003003003003003), ('0004', 0.14614614614614616), ('0100', 0.006006006006006006), ('0101', 0.021021021021021023), ('0102', 0.012012012012012012), ('0103', 0.028028028028028028), ('0200', 0.009009009009009009), ('0201', 0.05005005005005005), ('0202', 0.04504504504504504), ('0203', 0.0940940940940941), ('0204', 0.062062062062062065), ('0300', 0.014014014014014014), ('0301', 0.035035035035035036), ('0302', 0.14114114114114115), ('0303', 0.062062062062062065), ('0304', 0.01901901901901902), ('0400', 0.05405405405405406), ('0401', 0.006006006006006006), ('0402', 0.009009009009009009), ('0403', 0.024024024024024024), ('0404', 0.05005005005005005)]"
"[[[0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [1. 0. 0. 0. 0.]
  [1. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 1. 1. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",-1,"[('0000', 0.02564102564102564), ('0001', 0.15384615384615385), ('0002', 0.008547008547008548), ('0100', 0.09401709401709402), ('0101', 0.3162393162393162), ('0200', 0.008547008547008548), ('0201', 0.008547008547008548), ('0202', 0.08547008547008547), ('0203', 0.008547008547008548), ('0204', 0.03418803418803419), ('0301', 0.02564102564102564), ('0302', 0.03418803418803419), ('0303', 0.02564102564102564), ('0304', 0.042735042735042736), ('0401', 0.042735042735042736), ('0402', 0.05128205128205128), ('0403', 0.008547008547008548), ('0404', 0.02564102564102564)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [1. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",-1,"[('0000', 0.05005005005005005), ('0001', 0.028028028028028028), ('0002', 0.01901901901901902), ('0003', 0.06106106106106106), ('0100', 0.009009009009009009), ('0101', 0.15315315315315314), ('0102', 0.21421421421421422), ('0103', 0.14014014014014015), ('0200', 0.004004004004004004), ('0201', 0.015015015015015015), ('0202', 0.015015015015015015), ('0203', 0.004004004004004004), ('0204', 0.01901901901901902), ('0300', 0.09309309309309309), ('0301', 0.009009009009009009), ('0302', 0.009009009009009009), ('0303', 0.009009009009009009), ('0304', 0.036036036036036036), ('0401', 0.004004004004004004), ('0402', 0.025025025025025027), ('0403', 0.015015015015015015), ('0404', 0.06806806806806807)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",1,"[('0000', 0.021021021021021023), ('0001', 0.03903903903903904), ('0002', 0.035035035035035036), ('0003', 0.04804804804804805), ('0004', 0.036036036036036036), ('0100', 0.024024024024024024), ('0101', 0.008008008008008008), ('0102', 0.08808808808808809), ('0103', 0.056056056056056056), ('0104', 0.11211211211211211), ('0200', 0.003003003003003003), ('0201', 0.04104104104104104), ('0202', 0.009009009009009009), ('0203', 0.036036036036036036), ('0204', 0.036036036036036036), ('0300', 0.04504504504504504), ('0301', 0.07007007007007007), ('0302', 0.04804804804804805), ('0303', 0.03303303303303303), ('0304', 0.035035035035035036), ('0400', 0.07407407407407407), ('0401', 0.016016016016016016), ('0402', 0.035035035035035036), ('0403', 0.024024024024024024), ('0404', 0.02702702702702703)]"
"[[[0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [1. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",-1,"[('0000', 0.011011011011011011), ('0001', 0.016016016016016016), ('0002', 0.05105105105105105), ('0100', 0.011011011011011011), ('0101', 0.055055055055055056), ('0103', 0.6206206206206206), ('0200', 0.005005005005005005), ('0201', 0.005005005005005005), ('0202', 0.042042042042042045), ('0203', 0.005005005005005005), ('0204', 0.031031031031031032), ('0300', 0.016016016016016016), ('0301', 0.007007007007007007), ('0302', 0.036036036036036036), ('0303', 0.024024024024024024), ('0304', 0.022022022022022022), ('0401', 0.014014014014014014), ('0402', 0.018018018018018018), ('0403', 0.005005005005005005), ('0404', 0.005005005005005005)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",-1,"[('0000', 0.036036036036036036), ('0001', 0.009009009009009009), ('0002', 0.02002002002002002), ('0003', 0.09009009009009009), ('0004', 0.057057057057057055), ('0100', 0.03803803803803804), ('0101', 0.024024024024024024), ('0102', 0.04004004004004004), ('0103', 0.024024024024024024), ('0104', 0.024024024024024024), ('0200', 0.024024024024024024), ('0201', 0.02702702702702703), ('0203', 0.14714714714714713), ('0204', 0.06806806806806807), ('0300', 0.03403403403403404), ('0301', 0.006006006006006006), ('0302', 0.02702702702702703), ('0303', 0.031031031031031032), ('0304', 0.042042042042042045), ('0400', 0.07807807807807808), ('0401', 0.07207207207207207), ('0402', 0.024024024024024024), ('0403', 0.01701701701701702), ('0404', 0.04004004004004004)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",-1,"[('0000', 0.011011011011011011), ('0001', 0.01901901901901902), ('0002', 0.0980980980980981), ('0003', 0.014014014014014014), ('0004', 0.011011011011011011), ('0100', 0.01701701701701702), ('0101', 0.02702702702702703), ('0102', 0.18118118118118118), ('0103', 0.035035035035035036), ('0104', 0.014014014014014014), ('0200', 0.007007007007007007), ('0201', 0.04004004004004004), ('0204', 0.16616616616616617), ('0300', 0.05905905905905906), ('0301', 0.011011011011011011), ('0303', 0.08708708708708708), ('0304', 0.02702702702702703), ('0400', 0.011011011011011011), ('0401', 0.035035035035035036), ('0402', 0.057057057057057055), ('0403', 0.05005005005005005), ('0404', 0.022022022022022022)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",1,"[('0000', 0.044044044044044044), ('0001', 0.016016016016016016), ('0002', 0.012012012012012012), ('0003', 0.012012012012012012), ('0004', 0.036036036036036036), ('0100', 0.04004004004004004), ('0101', 0.1001001001001001), ('0103', 0.22322322322322322), ('0104', 0.062062062062062065), ('0200', 0.005005005005005005), ('0201', 0.016016016016016016), ('0204', 0.04604604604604605), ('0300', 0.043043043043043044), ('0301', 0.01901901901901902), ('0303', 0.07107107107107107), ('0304', 0.04804804804804805), ('0400', 0.06506506506506507), ('0401', 0.07007007007007007), ('0402', 0.009009009009009009), ('0403', 0.026026026026026026), ('0404', 0.036036036036036036)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",1,"[('0000', 0.037037037037037035), ('0001', 0.02702702702702703), ('0002', 0.04004004004004004), ('0003', 0.04104104104104104), ('0004', 0.02902902902902903), ('0100', 0.03003003003003003), ('0101', 0.015015015015015015), ('0102', 0.11211211211211211), ('0103', 0.04604604604604605), ('0104', 0.057057057057057055), ('0200', 0.021021021021021023), ('0201', 0.044044044044044044), ('0204', 0.057057057057057055), ('0300', 0.03303303303303303), ('0301', 0.05405405405405406), ('0302', 0.15415415415415415), ('0303', 0.024024024024024024), ('0304', 0.015015015015015015), ('0400', 0.06506506506506507), ('0401', 0.012012012012012012), ('0402', 0.04704704704704705), ('0403', 0.02702702702702703), ('0404', 0.012012012012012012)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",-1,"[('0000', 0.029213483146067417), ('0001', 0.011235955056179775), ('0002', 0.029213483146067417), ('0003', 0.04044943820224719), ('0004', 0.36404494382022473), ('0100', 0.03258426966292135), ('0101', 0.05393258426966292), ('0104', 0.021348314606741574), ('0200', 0.035955056179775284), ('0201', 0.04044943820224719), ('0204', 0.035955056179775284), ('0300', 0.035955056179775284), ('0301', 0.011235955056179775), ('0303', 0.04044943820224719), ('0304', 0.029213483146067417), ('0400', 0.029213483146067417), ('0401', 0.08764044943820225), ('0402', 0.035955056179775284), ('0403', 0.011235955056179775), ('0404', 0.024719101123595506)]"
"[[[1. 0. 0. 1. 0.]
  [0. 0. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [1. 0. 0. 0. 0.]
  [1. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 1. 1. 1. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",-1,"[('0001', 0.5), ('0002', 0.5), ('0100', 0.0), ('0200', 0.0), ('0201', 0.0), ('0202', 0.0), ('0203', 0.0), ('0204', 0.0), ('0301', 0.0), ('0302', 0.0), ('0303', 0.0), ('0304', 0.0), ('0401', 0.0), ('0402', 0.0), ('0403', 0.0), ('0404', 0.0)]"
"[[[1. 0. 0. 1. 0.]
  [0. 0. 0. 0. 1.]
  [0. 0. 0. 0. 0.]
  [1. 0. 0. 0. 0.]
  [1. 0. 0. 0. 0.]]

 [[0. 1. 0. 0. 1.]
  [0. 1. 1. 1. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",1,"[('0002', 0.06666666666666667), ('0100', 0.06666666666666667), ('0200', 0.06666666666666667), ('0201', 0.06666666666666667), ('0202', 0.06666666666666667), ('0203', 0.06666666666666667), ('0204', 0.06666666666666667), ('0301', 0.06666666666666667), ('0302', 0.06666666666666667), ('0303', 0.06666666666666667), ('0304', 0.06666666666666667), ('0401', 0.06666666666666667), ('0402', 0.06666666666666667), ('0403', 0.06666666666666667), ('0404', 0.06666666666666667)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",1,"[('0000', 0.016016016016016016), ('0001', 0.016016016016016016), ('0002', 0.05105105105105105), ('0003', 0.006006006006006006), ('0004', 0.08208208208208208), ('0100', 0.04104104104104104), ('0101', 0.03203203203203203), ('0102', 0.04104104104104104), ('0103', 0.04104104104104104), ('0104', 0.03203203203203203), ('0200', 0.04104104104104104), ('0201', 0.044044044044044044), ('0202', 0.1041041041041041), ('0203', 0.04004004004004004), ('0204', 0.037037037037037035), ('0300', 0.008008008008008008), ('0301', 0.06706706706706707), ('0302', 0.07007007007007007), ('0303', 0.011011011011011011), ('0304', 0.057057057057057055), ('0400', 0.03803803803803804), ('0401', 0.018018018018018018), ('0402', 0.035035035035035036), ('0403', 0.05105105105105105), ('0404', 0.02002002002002002)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",1,"[('0000', 0.006825938566552901), ('0001', 0.04778156996587031), ('0002', 0.023890784982935155), ('0003', 0.2696245733788396), ('0100', 0.06143344709897611), ('0101', 0.06143344709897611), ('0104', 0.030716723549488054), ('0200', 0.017064846416382253), ('0201', 0.08532423208191127), ('0204', 0.07508532423208192), ('0300', 0.13993174061433447), ('0301', 0.017064846416382253), ('0303', 0.017064846416382253), ('0304', 0.030716723549488054), ('0400', 0.06143344709897611), ('0401', 0.023890784982935155), ('0402', 0.017064846416382253), ('0403', 0.006825938566552901), ('0404', 0.006825938566552901)]"
"[[[1. 1. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 1. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 1. 1.]
  [0. 0. 0. 0. 0.]
  [0. 1. 1. 0. 0.]]]",-1,"[('0002', 0.12195121951219512), ('0100', 0.04878048780487805), ('0101', 0.04878048780487805), ('0104', 0.12195121951219512), ('0200', 0.04878048780487805), ('0201', 0.04878048780487805), ('0300', 0.04878048780487805), ('0301', 0.04878048780487805), ('0304', 0.04878048780487805), ('0400', 0.24390243902439024), ('0403', 0.04878048780487805), ('0404', 0.12195121951219512)]"
"[[[1. 1. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 1. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 1. 1.]
  [0. 0. 0. 0. 0.]
  [1. 1. 1. 0. 0.]]]",1,"[('0002', 0.1111111111111111), ('0100', 0.1111111111111111), ('0101', 0.1111111111111111), ('0104', 0.1111111111111111), ('0200', 0.1111111111111111), ('0201', 0.1111111111111111), ('0300', 0.1111111111111111), ('0301', 0.1111111111111111), ('0304', 0.1111111111111111), ('0403', 0.0), ('0404', 0.0)]"
"[[[0. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",-1,"[('0000', 0.03896103896103896), ('0001', 0.03896103896103896), ('0002', 0.03896103896103896), ('0100', 0.03896103896103896), ('0101', 0.07792207792207792), ('0104', 0.03896103896103896), ('0200', 0.03896103896103896), ('0201', 0.03896103896103896), ('0204', 0.03896103896103896), ('0300', 0.03896103896103896), ('0301', 0.03896103896103896), ('0303', 0.03896103896103896), ('0304', 0.03896103896103896), ('0400', 0.03896103896103896), ('0401', 0.19480519480519481), ('0402', 0.14285714285714285), ('0403', 0.03896103896103896), ('0404', 0.03896103896103896)]"
"[[[1. 1. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 1. 1.]
  [0. 0. 0. 0. 0.]
  [0. 1. 1. 0. 0.]]]",1,"[('0002', 0.011049723756906077), ('0100', 0.09392265193370165), ('0101', 0.011049723756906077), ('0104', 0.09392265193370165), ('0200', 0.06077348066298342), ('0201', 0.06629834254143646), ('0300', 0.10497237569060773), ('0301', 0.13259668508287292), ('0303', 0.30939226519337015), ('0304', 0.011049723756906077), ('0400', 0.08287292817679558), ('0403', 0.011049723756906077), ('0404', 0.011049723756906077)]"
"[[[1. 1. 1. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 1. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 1. 1.]
  [0. 0. 0. 0. 0.]
  [1. 1. 1. 1. 0.]]]",1,"[('0100', 0.041666666666666664), ('0101', 0.041666666666666664), ('0104', 0.041666666666666664), ('0200', 0.041666666666666664), ('0201', 0.125), ('0300', 0.2916666666666667), ('0301', 0.041666666666666664), ('0304', 0.041666666666666664), ('0404', 0.3333333333333333)]"
"[[[1. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 1. 1.]
  [0. 0. 0. 0. 0.]
  [0. 1. 0. 0. 0.]]]",1,"[('0001', 0.08333333333333333), ('0002', 0.08333333333333333), ('0100', 0.08333333333333333), ('0101', 0.08333333333333333), ('0104', 0.08333333333333333), ('0200', 0.08333333333333333), ('0201', 0.08333333333333333), ('0300', 0.08333333333333333), ('0301', 0.08333333333333333), ('0303', 0.08333333333333333), ('0304', 0.08333333333333333), ('0400', 0.08333333333333333), ('0402', 0.0), ('0403', 0.0), ('0404', 0.0)]"
"[[[1. 1. 1. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 1. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 1. 1.]
  [0. 0. 0. 0. 0.]
  [1. 1. 1. 0. 0.]]]",-1,"[('0100', 0.03125), ('0101', 0.03125), ('0104', 0.03125), ('0200', 0.125), ('0201', 0.03125), ('0300', 0.03125), ('0301', 0.03125), ('0304', 0.03125), ('0403', 0.375), ('0404', 0.28125)]"
"[[[0. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 0.]
  [0. 1. 0. 0. 0.]]]",1,"[('0000', 0.07142857142857142), ('0001', 0.07142857142857142), ('0002', 0.07142857142857142), ('0100', 0.07142857142857142), ('0101', 0.07142857142857142), ('0104', 0.07142857142857142), ('0200', 0.07142857142857142), ('0201', 0.07142857142857142), ('0204', 0.07142857142857142), ('0300', 0.07142857142857142), ('0301', 0.07142857142857142), ('0303', 0.07142857142857142), ('0304', 0.07142857142857142), ('0400', 0.07142857142857142), ('0402', 0.0), ('0403', 0.0), ('0404', 0.0)]"
"[[[1. 0. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 0. 0. 0.]
  [0. 1. 0. 0. 0.]]]",-1,"[('0001', 0.03571428571428571), ('0002', 0.03571428571428571), ('0100', 0.03571428571428571), ('0101', 0.03571428571428571), ('0104', 0.03571428571428571), ('0200', 0.03571428571428571), ('0201', 0.03571428571428571), ('0204', 0.23214285714285715), ('0300', 0.03571428571428571), ('0301', 0.03571428571428571), ('0303', 0.21428571428571427), ('0304', 0.03571428571428571), ('0400', 0.08928571428571429), ('0402', 0.03571428571428571), ('0403', 0.03571428571428571), ('0404', 0.03571428571428571)]"
"[[[1. 1. 0. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 1. 1.]
  [0. 0. 0. 0. 0.]
  [0. 1. 0. 0. 0.]]]",-1,"[('0002', 0.03225806451612903), ('0100', 0.03225806451612903), ('0101', 0.03225806451612903), ('0104', 0.03225806451612903), ('0200', 0.03225806451612903), ('0201', 0.03225806451612903), ('0300', 0.08064516129032258), ('0301', 0.1774193548387097), ('0303', 0.11290322580645161), ('0304', 0.03225806451612903), ('0400', 0.08064516129032258), ('0402', 0.25806451612903225), ('0403', 0.03225806451612903), ('0404', 0.03225806451612903)]"
"[[[1. 1. 1. 1. 0.]
  [0. 1. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 1. 0.]
  [0. 0. 0. 0. 1.]]

 [[0. 0. 0. 0. 1.]
  [1. 0. 1. 0. 1.]
  [0. 0. 0. 1. 1.]
  [0. 0. 0. 0. 0.]
  [1. 1. 1. 1. 0.]]]",1,"[('0200', 0.25), ('0201', 0.25), ('0300', 0.25), ('0301', 0.25), ('0304', 0.0)]"
"[[[1. 1. 1. 1. 0.]
  [0. 1. 0. 1. 0.]
  [1. 0. 1. 0. 0.]
  [0. 0. 1. 1. 0.]
  [0. 0. 0. 0. 1.]]

 [[0. 0. 0. 0. 1.]
  [1. 0. 1. 0. 1.]
  [0. 1. 0. 1. 1.]
  [0. 0. 0. 0. 0.]
  [1. 1. 1. 1. 0.]]]",1,"[('0300', 0.5), ('0301', 0.5), ('0304', 0.0)]"
"[[[1. 1. 1. 1. 0.]
  [0. 1. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 1. 0.]
  [0. 0. 0. 0. 1.]]

 [[0. 0. 0. 0. 1.]
  [1. 0. 1. 0. 0.]
  [0. 0. 0. 1. 1.]
  [0. 0. 0. 0. 0.]
  [1. 1. 1. 1. 0.]]]",-1,"[('0104', 0.2), ('0200', 0.2), ('0201', 0.2), ('0300', 0.2), ('0301', 0.2), ('0304', 0.0)]"
"[[[1. 1. 1. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 1. 0.]
  [0. 0. 0. 0. 1.]]

 [[0. 0. 0. 0. 1.]
  [1. 0. 1. 0. 0.]
  [0. 0. 0. 1. 1.]
  [0. 0. 0. 0. 0.]
  [1. 1. 1. 1. 0.]]]",1,"[('0101', 0.16666666666666666), ('0104', 0.16666666666666666), ('0200', 0.16666666666666666), ('0201', 0.16666666666666666), ('0300', 0.16666666666666666), ('0301', 0.16666666666666666), ('0304', 0.0)]"
"[[[1. 1. 1. 1. 0.]
  [0. 0. 0. 1. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 1. 1. 0.]
  [0. 0. 0. 0. 1.]]

 [[0. 0. 0. 0. 1.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 1. 1.]
  [0. 0. 0. 0. 0.]
  [1. 1. 1. 1. 0.]]]",-1,"[('0100', 0.14285714285714285), ('0101', 0.14285714285714285), ('0104', 0.14285714285714285), ('0200', 0.14285714285714285), ('0201', 0.14285714285714285), ('0300', 0.14285714285714285), ('0301', 0.14285714285714285), ('0304', 0.0)]"
"[[[1. 1. 1. 1. 0.]
  [0. 1. 0. 1. 0.]
  [1. 0. 1. 0. 0.]
  [0. 0. 1. 1. 0.]
  [0. 0. 0. 0. 1.]]

 [[0. 0. 0. 0. 1.]
  [1. 0. 1. 0. 1.]
  [0. 0. 0. 1. 1.]
  [0. 0. 0. 0. 0.]
  [1. 1. 1. 1. 0.]]]",-1,"[('0201', 0.3333333333333333), ('0300', 0.3333333333333333), ('0301', 0.3333333333333333), ('0304', 0.0)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",1,"[('0000', 0.011011011011011011), ('0001', 0.003003003003003003), ('0002', 0.04504504504504504), ('0003', 0.009009009009009009), ('0004', 0.06706706706706707), ('0100', 0.009009009009009009), ('0101', 0.042042042042042045), ('0102', 0.01901901901901902), ('0103', 0.05105105105105105), ('0104', 0.02702702702702703), ('0200', 0.04904904904904905), ('0201', 0.06506506506506507), ('0202', 0.06806806806806807), ('0203', 0.04804804804804805), ('0204', 0.06506506506506507), ('0300', 0.04704704704704705), ('0301', 0.03903903903903904), ('0302', 0.04904904904904905), ('0303', 0.04004004004004004), ('0304', 0.06806806806806807), ('0400', 0.04804804804804805), ('0401', 0.006006006006006006), ('0402', 0.056056056056056056), ('0403', 0.03203203203203203), ('0404', 0.036036036036036036)]"
"[[[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 1. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]

 [[0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]
  [0. 0. 0. 0. 0.]]]",-1,"[('0000', 0.009009009009009009), ('0001', 0.04004004004004004), ('0002', 0.01901901901901902), ('0003', 0.044044044044044044), ('0004', 0.04004004004004004), ('0100', 0.036036036036036036), ('0101', 0.03803803803803804), ('0102', 0.11511511511511512), ('0103', 0.06606606606606606), ('0104', 0.05305305305305305), ('0200', 0.016016016016016016), ('0201', 0.02702702702702703), ('0203', 0.011011011011011011), ('0204', 0.0990990990990991), ('0300', 0.03003003003003003), ('0301', 0.05205205205205205), ('0302', 0.014014014014014014), ('0303', 0.07807807807807808), ('0304', 0.04604604604604605), ('0400', 0.04804804804804805), ('0401', 0.06806806806806807), ('0402', 0.025025025025025027), ('0403', 0.014014014014014014), ('0404', 0.011011011011011011)]"
"[[[1. 1. 1. 1. 0.]
  [0. 1. 0. 1. 0.]
  [1. 0. 1. 0. 0.]
  [1. 0. 1. 1. 0.]
  [0. 0. 0. 0. 1.]]

 [[0. 0. 0. 0. 1.]
  [1. 0. 1. 0. 1.]
  [0. 1. 0. 1. 1.]
  [0. 0. 0. 0. 0.]
  [1. 1. 1. 1. 0.]]]",-1,"[('0301', 1.0), ('0304', 0.0)]"
