state,player,mcts_distribution
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07291666666666667), ('0100', 0.15625), ('0200', 0.020833333333333332), ('0010', 0.020833333333333332), ('0020', 0.20833333333333334), ('0030', 0.020833333333333332), ('0001', 0.020833333333333332), ('0002', 0.13541666666666666), ('0003', 0.020833333333333332), ('0004', 0.3229166666666667)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1), ('0100', 0.3333333333333333), ('0200', 0.06666666666666667), ('0010', 0.26666666666666666), ('0020', 0.1), ('0030', 0.13333333333333333)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.05426356589147287), ('0100', 0.12403100775193798), ('0200', 0.023255813953488372), ('0010', 0.03875968992248062), ('0020', 0.14728682170542637), ('0030', 0.03875968992248062), ('0001', 0.03875968992248062), ('0002', 0.14728682170542637), ('0003', 0.03875968992248062), ('0004', 0.3488372093023256)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1590909090909091), ('0100', 0.29545454545454547), ('0200', 0.06818181818181818), ('0010', 0.11363636363636363), ('0020', 0.25), ('0030', 0.11363636363636363)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.05426356589147287), ('0100', 0.12403100775193798), ('0200', 0.023255813953488372), ('0010', 0.03875968992248062), ('0020', 0.14728682170542637), ('0030', 0.03875968992248062), ('0001', 0.03875968992248062), ('0002', 0.14728682170542637), ('0003', 0.03875968992248062), ('0004', 0.3488372093023256)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1590909090909091), ('0100', 0.29545454545454547), ('0200', 0.06818181818181818), ('0010', 0.11363636363636363), ('0020', 0.25), ('0030', 0.11363636363636363)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.05426356589147287), ('0100', 0.12403100775193798), ('0200', 0.023255813953488372), ('0010', 0.03875968992248062), ('0020', 0.14728682170542637), ('0030', 0.03875968992248062), ('0001', 0.03875968992248062), ('0002', 0.14728682170542637), ('0003', 0.03875968992248062), ('0004', 0.3488372093023256)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.1590909090909091), ('0100', 0.29545454545454547), ('0200', 0.06818181818181818), ('0010', 0.11363636363636363), ('0020', 0.25), ('0030', 0.11363636363636363)]"
"[1, 1, 3, 0]",1,"[('1000', 0.07142857142857142), ('0100', 0.07142857142857142), ('0010', 0.07142857142857142), ('0020', 0.7142857142857143), ('0030', 0.07142857142857142)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.05426356589147287), ('0100', 0.12403100775193798), ('0200', 0.023255813953488372), ('0010', 0.03875968992248062), ('0020', 0.14728682170542637), ('0030', 0.03875968992248062), ('0001', 0.03875968992248062), ('0002', 0.14728682170542637), ('0003', 0.03875968992248062), ('0004', 0.3488372093023256)]"
